lemma, CV, distance
kurummatu,KURUM₆su,8
kurummatu,KURUM₆MEŠ,9
kurummatu,ŠUGsu,8
kurummatu,ŠUK{hi.a}šu₂,10
kurummatu,PADsu,8
kurummatu,PAD.{d}+INANAMEŠki,18
kurummatu,kuruummat,2
kurummatu,KURUM₆te,8
kurummatu,ŠUKU{hi.a}MEŠ,12
kurummatu,PAD{hi.a},9
kurummatu,ŠUKUia,8
kurummatu,ŠUKUHI.Ašu₂,10
kurummatu,PADka,8
akalu,akala,1
akalu,NINDAHI.A,9
akalu,akal,1
akalu,NINDAla,6
akalu,NINDAMEŠ,8
akalu,GAR,5
akalu,akalu,0
akalu,aklu,1
akalu,NINDAMEŠšu₂,10
akalu,NINDA{hi.a},11
akalu,NINDAHI.Akunu,11
akalu,akaluumma,4
akalu,akalšu₂,2
akalu,akaliia,3
akalu,akli,2
akalu,akla,2
akalu,NINDAšu₂,7
akalu,akalamma,4
akalu,NIG₂.HI.A,9
kunāšu,ZIZ₂.AN.NA,10
kunāšu,AŠ₂.A.AN,8
kunāšu,ZIZ₂.AM₃,8
kunāšu,ZIZ₂.A.AN,9
kunāšu,kunši,2
kunāšu,ŠE.ZIZ₂.AM₃,11
kunāšu,IMGAGA₂,7
kunāšu,ZIZ₂,6
kunāšu,ZIZ₃.A.AN,9
kunāšu,IMGAGA.BI,9
kunāšu,kunaaši,3
suluppu,ZU₂.LUM,7
suluppu,{giš}ZU₂.LUM.MA,15
suluppu,ZU₂.LUM.MAma,12
suluppu,ZU₂.LUM.MU,10
suluppu,{na₄}ZU₂.LUM,12
suluppu,ZU₂.LUM.MA.AM₃,14
suluppu,ZU.LUM,7
suluppu,ZU.LUM.MA,9
saskû,EŠA,5
saskû,EŠA.ZI₃,7
saskû,ZI₃.EŠA,7
saskû,ZID₂.A.TIR,10
saskû,{zid₂}EŠA,9
saskû,MAD.GA₂,7
saskû,ZID₂.EŠA,8
saskû,saasqaa,4
sarāqu,DUBaq,5
sarāqu,isarraq,4
sarāqu,SAR,6
sarāqu,tasar₂raq,6
sarāqu,sarqu,1
sarāqu,isarraqu,3
sarāqu,saraqa,2
sarāqu,isaraq,3
sarāqu,tasar₂raqma,7
sarāqu,assaraq,4
sarāqu,asaraq,3
sarāqu,as₃ruqka,5
sarāqu,tusarraq,5
sarāqu,DUB,6
sarāqu,saraqqi₂,4
sarāqu,saraqi₂,3
sarāqu,saraq,2
sarāqu,tasaraq,4
sarāqu,asruqkunuši,8
sarāqu,asruqka,5
sarāqu,asarraq,4
sarāqu,taša₂raq,6
sarāqu,issarraqšu₂nutu₂,11
sarāqu,tusarraqu,4
sarāqu,tasarraqma,6
sarāqu,DUBraq,5
sarāqu,tasar₂@vraq,8
mersu,miriis,4
mersu,NINDA.DE₂.DE₂,13
mersu,meersi,2
mersu,NINDA.I₃.DE₂.AM₃,16
mersu,{ninda}I₃.DE₂.A,15
dišpu,LAL₃MEŠ,7
dišpu,dišpi,1
dišpu,diišpi,2
dišpu,LAL₃.KUR,8
dišpu,dišpa,1
dišpu,LAL₃.KUR.RA,11
dišpu,LAL₃KUR.RA,10
himētu,hemetu,2
himētu,I₃.NUN,6
himētu,himet,2
himētu,himetu₂,2
himētu,I₃NUNNA,7
himētu,himetu₄,2
himētu,himeti,2
himētu,hime₂ti,3
himētu,himite,2
šamnu,I₃,5
šamnu,I₃+GIŠ,6
šamnu,ša₂man,3
šamnu,šamni,1
šamnu,U₂.HI.A,7
šamnu,šamnu,0
šamnu,I₃.GEŠ,6
šamnu,I₃.BUR,6
šamnu,I₃+GEŠ,6
šamnu,I₃MEŠ,5
šamnu,šamna,1
šamnu,I₃.GIŠšu₂,8
šamnu,I₃.GIŠ.SAG,10
šamnu,ša₂amna,3
šamnu,ša₂maan,4
šamnu,I₃.DUG.GA,9
šamnu,I₃.GIS,6
halṣu,halṣa,1
halṣu,halṣu,0
halṣu,BARA₂,5
halṣu,halṣee,2
halṣu,halṣi,1
halṣu,{uru}halṣu,5
halṣu,BARA₂.GA₂,9
halṣu,haalṣaam,4
adaguru,adagur₅,1
adaguru,{dug}A.DA.GUR₈,12
adaguru,{dug}A.DA.GUR₄,12
adaguru,DUG.A.DA.GUR₅,13
adaguru,{dug}A.DA.GURU₅,13
rēštû,reštuu₂,4
rēštû,reštuu,3
rēštû,reštii,3
rēštû,reštitu₄,5
rēštû,reeštuu₂,5
rēštû,reeštaa,4
rēštû,reštiti,4
rēštû,reštutu,4
rēštû,rešti,2
rēštû,reštitu,4
rēštû,reeštu,3
nignakku,{giš}NIG₂.NA,11
nignakku,NIG₂.NAkunu,9
nignakku,NIG₂.NAMEŠ,10
nignakku,NI₃.NA,8
nignakku,nig₂nak,3
burāšu,ŠEM.LI,6
burāšu,LI,6
burāšu,{giš}LI,7
burāšu,ŠIM.LI,6
burāšu,baršu₂,3
burāšu,{giš}{šim}LI,11
burāšu,HAB,6
burāšu,{sim}LI,7
burāšu,burašu₂,2
burāšu,buraši,2
burāšu,buraaš₂,3
burāšu,{šim}LIMEŠ,10
šiddu,US₂,5
šiddu,UŠ,5
šiddu,šiddu,0
šiddu,US₂MEŠ,6
šiddu,{tug₂}šiddu,6
šiddu,{tug₂}GID₂.DA,13
šadādu,tašaddaad,6
šadādu,išdudu,3
šadādu,GID₂.DAsu,8
šadādu,šaddu,1
šadādu,išaddad,4
šadādu,ša₂diid,4
šadādu,GID₂ad,6
šadādu,GID₂ad₂,6
šadādu,išduudma,6
šadādu,GID₂.DA,7
šadādu,išduud,5
šadādu,išaddada,4
šadādu,šadduma,3
šadādu,išaddadu,3
šadādu,šuušdida,5
šadādu,GID₂udma,7
šadādu,GID₂.DAad,9
šadādu,ildudu,3
šadādu,ša₂dadu,2
šadādu,lišduud,6
šadādu,išaddaad,5
šadādu,šuduudka,5
šadādu,ištanadaassu,8
šadādu,ša₂addakka,7
šadādu,ašaddaad,5
šadādu,GID₂ma,6
šadādu,iššaddaad,6
šadādu,GID₂di,5
halhallatu,#NAME?,10
halhallatu,halhallatu₂,1
zamāru,luuštammar,8
zamāru,zamari,2
zamāru,nizameru,3
zamāru,zamaru,1
zamāru,SIR₃,6
zamāru,tazamur,4
zamāru,zamaraam,4
zamāru,zamariim,4
zamāru,ŠIR₃ri,5
arki,EGIR,4
arki,AR₂šu₂,6
arki,EGIRka,5
arki,waarka,3
arki,ar₂ki,1
arki,arki,0
arki,arkikunu,4
arki,ar₂kišu₂,4
arki,EGIRšu,6
arki,EGIRMEŠšu₂,10
arki,arak,2
arki,EGIRMEŠšu₂nu,12
arki,EGIR.MEŠ,8
arki,EGIRMU,6
arki,ar₂kika,3
arki,EGIRia,5
arki,EGIRšu₂nu,9
arki,waarki,2
arki,waarkaat,5
arki,EGIRia₅,6
arki,ar₂kiia,3
arki,arkišu₂nu,5
arki,EGIRkunu,7
arki,ar₂kiini,4
arki,arkiia,2
arki,arkišu₂,3
arki,EGIRša₂,7
arki,EGIR.BI,7
arki,arkiša₂,3
arki,EGIRBI,6
itinnu,{lu₂}ŠITIM,10
itinnu,etiin,3
itinnu,ŠITIM,6
itinnu,{lu₂}ŠIDIMMEŠ,13
itinnu,{lu₂}DIM₂,9
itinnu,ŠIDIM,6
ṣubātu,TUG₂su,5
ṣubātu,TUG₂.U₄.1.KAM₂,14
ṣubātu,TUG₂.HI.A,9
ṣubātu,ṣubati,2
ṣubātu,ṣubaatu₂,3
ṣubātu,ṣubat,2
ṣubātu,ṣu₂bati,3
ṣubātu,TUG₂ia,6
ṣubātu,TUG₂šu₂,6
ṣubātu,TUG₂{HI.A},10
ṣubātu,TUG₂HI.A,8
ṣubātu,TUG₂HI.AMEŠ,11
ṣubātu,TUG₂.BA,7
ṣubātu,ṣubatu₂,2
ṣubātu,TUG₂.BABBARMEŠ,14
ebbu,ebbita,3
ebbu,ebbi,1
ebbu,ebbe₂tu₄,4
ebbu,ebba,1
ebbu,ebbe₂ti,4
ebbu,litabbiba,7
ebbu,ebbu,0
ebbu,ebbuti,2
ebbu,ebbitu₂,3
ebbu,ebbettu₂,4
ebbu,ebbutu₂,3
ebbu,ebbutiia,4
ebbu,ebbe₂tu₂,4
labāšu,labšat,3
labāšu,labšu₂,2
labāšu,litbušu,3
labāšu,u₂šaalbiišsu,8
labāšu,u₂labbasu,5
labāšu,illabšu,3
labāšu,iltabšu,3
labāšu,labiš,2
labāšu,luubbušu,4
labāšu,labiša₂at,5
labāšu,MU₄.MU₄su,8
labāšu,MU₄.MU₄sunuti,12
labāšu,MU₄.MU₄,7
labāšu,MU₄šu₂,5
labāšu,litbušu₂,4
labāšu,laabšaat,5
labāšu,litbušišu₂,6
labāšu,lilabbiška,6
labāšu,litbušika,6
labāšu,MU₄.MU₄aš₂,9
labāšu,MU₄.MU₄si,9
labāšu,illabbiš,5
labāšu,labša₂ku,4
labāšu,iltabbaaš₂,6
labāšu,labišat,3
labāšu,ušalbiš,5
labāšu,MU₂,6
labāšu,MU₄.MU₄ma(ŠU*),13
labāšu,tulabbašu₂,5
labāšu,u₂labbiš,5
labāšu,labša₂tu,4
labāšu,altabšušu₂,5
annaku,{na₄}AN.NA,9
annaku,{na₄}AN.NU,9
annaku,annaku,0
annaku,anaku,1
haṣṣinnu,haṣiinna,2
haṣṣinnu,haṣiinnu,1
abāru,abari,2
abāru,A.GAR₅a,7
abāru,A.BAR₂,6
abāru,abaru,1
mahrû,mahritu₄,4
mahrû,IGIu₂,5
mahrû,mahree,2
mahrû,1.KAM,5
mahrû,mahreti,3
mahrû,IGIti,5
mahrû,mahreetu₄,5
mahrû,mahruu₂,3
mahrû,IGI{tu₄},8
mahrû,mahrima,3
mahrû,mahrutu,3
mahrû,mahrutima,5
mahrû,mahraate,4
mahrû,mahrii,2
mahrû,IGIaa,5
mahrû,IGI{+u₂},8
mahrû,mahriia,3
mahrû,maharutima,6
mahrû,mahrama,3
mahrû,mahrutu₂,4
mahrû,mahritu₂,4
mahrû,mahrute,3
dekû,dekaa,2
dekû,idkaa,4
dekû,SA₂.SA₂,7
dekû,lidkika,5
dekû,adkeema,5
dekû,ideekki,4
dekû,ideekkamma,7
dekû,dekuu,2
dekû,idkuu₂,5
dekû,ideekku,4
dekû,ideekkaaš₂,7
dekû,dekuu₂,3
dekû,idkuuš,5
dekû,idekaa,3
dekû,SA₂kat₃,6
dekû,tadeekku,5
dekû,dekee,2
muhhu,muhhi,1
muhhu,UGUšu₂,5
muhhu,UGUsu₂,5
muhhu,UGUhi,4
muhhu,UGU{+hi}šu₂,9
muhhu,UGUia,5
muhhu,UGU{+hi},7
muhhu,UGUhišu₂,6
muhhu,muhhiša₂,4
muhhu,muuh,2
muhhu,muhhišu₂,3
muhhu,muhhiini,4
muhhu,UGUšina,7
muhhu,muhhiia,3
muhhu,UGUšu₂nu,6
muhhu,muuh₂hašu,4
muhhu,muhhišu₂nu,5
muhhu,muhhika,3
muhhu,muuh₂hi,3
muhhu,muuhha,2
muhhu,UGUMU,5
muhhu,UGU{+hi}šu₂nu,11
muhhu,UGU{+hi}šu,8
muhhu,muhhikunu,4
muhhu,muhhašu₂nu,5
muhhu,UGUka,5
muhhu,UGUšu,4
muhhu,muhhiia₂,4
muhhu,muhhišu,2
muhhu,muhhaša,3
muhhu,UGUhiša₂,7
sapādu,isappidu,3
sapādu,isappiduma,5
sapādu,isappida,4
ū'a,u₈u₂a,4
ū'a,U₈.U₂a,5
ū'a,u₈i,3
ū'a,u₈u₃a,4
ū'a,ua,2
ū'a,u₂a,2
ū'a,u₂aa,3
ū'a,u₃u₈i,5
ū'a,u₈u₂aa,5
ū'a,wuaa,3
ū'a,uʾ₃,3
ū'a,u₈aaum,5
ū'a,u₈a,2
ū'a,u₃a,2
karānu,{giš}GEŠTIN.KA₅.A,17
karānu,{giš}GEŠTIN,11
karānu,{u₂}GEŠTIN,10
karānu,karanu,1
karānu,{geš}GEŠTIN,11
karānu,GEŠTIN.KA₅.A,12
karānu,karanam,3
karānu,GEŠTINMEŠ,9
karānu,karaniim,4
karānu,karaani,3
karānu,{u₂}GEŠTIN.KA₅.A,16
karānu,{giš}GEŠTINšu₂,13
karānu,GEŠTIN.NA,9
karānu,kara₂nam,4
karānu,{giš}GEŠTINMEŠ,14
karānu,{giš}GEŠTIN.NA,14
karānu,karana,2
karānu,karani₇,3
banû ,abnikunuši,8
banû ,bane₂e,3
banû ,banuu₂,3
banû ,DU₃u₂,5
banû ,ibbanuu₂,5
banû ,{m}AN.ŠAR₂DU₃A,14
banû ,ibannušu₂,6
banû ,ibni,4
banû ,ibnikunuši,8
banû ,u₂banikunuši,9
banû ,ibannuma,5
banû ,DIM₂ma,6
banû ,ibnaa,4
banû ,ibbani,4
banû ,banii,2
banû ,ibnukunuši,8
banû ,{m}{d}gulatabniuṣur,17
banû ,ittabni,6
banû ,{m}AN.ŠAR₂DU₃IBILA,18
banû ,banaa,2
banû ,ibbanu,4
banû ,ibnušu₂,6
banû ,tabbanii,5
banû ,binima,4
banû ,ibniinni,6
banû ,ibnušušu,7
banû ,DU₃šu₂,6
banû ,DU₃,5
banû ,ibbanuu,4
banû ,DU₃ma,5
banû ,DU₃at,5
banû ,DU₃nu,5
banû ,ibnika,5
banû ,ibanni,3
banû ,tabannuu₂,6
banû ,ibannuu₂,5
banû ,DU₃u₂tu,7
banû ,u₂bannikunuši,10
banû ,banutu,3
banû ,tabnuu,4
banû ,niibni,6
banû ,mubannuu₂,6
banû ,DU₃.MEŠ,7
banû ,tabnii,4
banû ,tabnuu₂,5
banû ,tabnaa,4
banû ,ib₂nuu₂,5
banû ,uštabnuu₂,7
banû ,banaat₂,4
banû ,abbanima,5
banû ,teebnunašima,10
banû ,ibtani,4
banû ,ibnuu,4
banû ,u₂šeebnuu₂,9
banû ,tabtanaa,5
banû ,banuu,2
banû ,abni,4
banû ,tabnuu₂ma,7
banû ,ibbaanni,5
pānu,IGIšu,4
pānu,IGIšu₂,5
pānu,panišu₂,4
pānu,panikunu,5
pānu,panika,4
pānu,pani,2
pānu,PI,4
pānu,IGIša₂,6
pānu,panuum,3
pānu,IGIka,5
pānu,paniša₂,5
pānu,panušu,3
pānu,IGIMEŠšu₂nu,9
pānu,paniia₂,5
pānu,paan,3
pānu,IGIMU,5
pānu,paniišu₂,5
pānu,paniia,4
pānu,IGIšu₂nu,6
pānu,IGIini,5
pānu,panišu,3
pānu,IGIMEŠšu₂,8
pānu,panakunu,5
pānu,panišu₂nu,6
pānu,panušu₂,4
pānu,IGIia,5
pānu,panuua,3
pānu,panuki,3
pānu,panitim,5
pānu,pana,2
pānu,IGIšu₂ma,7
pānu,IGIMEŠša₂,9
pānu,panuu₂a,4
pānu,IGIki,5
pānu,IGIMEŠMU,8
pānu,paniki,4
pānu,IGIia₅,6
pānu,IGIMEŠka,8
pānu,panu,1
pānu,panušu₂nu,6
pānu,IGIšunu,5
pānu,panuka,3
pānu,paanu,2
pānu,panušunu,5
pānu,paniša,4
pānu,panuša₂,4
pānu,IGI.MU,6
pānu,panikama,6
pānu,panišuun,5
pānu,paniia₅,5
pānu,panuuššu₂,6
pānu,IGIMEŠšina,9
pānu,panu(AŠ)u₂a,8
pānu,IGIMEŠ,6
pānu,IGIkunu,5
pānu,panišunu,5
pānu,panušu₂un,6
pānu,3(PI),5
pānu,SAG,4
pānu,panim,3
pānu,IGIšu₂numa,8
pānu,2(BARIG),8
pānu,1(BARIG),8
pānu,panikunuma,7
libittu,SIG₄HI.A,8
libittu,libittašu₂,3
libittu,SIG₄{hi.a},9
libittu,libitti,1
libittu,libitim,2
libittu,SIG₄MEŠ,7
libittu,libitam,2
libittu,libitti₃,2
libittu,libittašu,2
libittu,liibnaat,5
libittu,libittu₂,1
manû ,ŠIDma,5
manû ,ŠIDnuma,6
manû ,ŠIDu₂,5
manû ,ŠID,5
manû ,imannuma,5
manû ,ammannu,4
manû ,ŠIDnuu₂,6
manû ,tušamniš,6
manû ,tušamnašu,7
manû ,manuu₂,3
manû ,limnika,6
manû ,limni,5
manû ,tamannu,4
manû ,ŠID.ŠIDnu,9
manû ,imannuu,4
manû ,imaannu,4
manû ,u₂šamnašuma,9
manû ,imannuu₂,5
manû ,immannu,4
manû ,tušamnaš,6
manû ,amnu,4
manû ,imannušu₂,6
manû ,SIDnu,5
manû ,imniki,5
manû ,tamnuu₂,5
manû ,imnušu,5
manû ,ŠIDnima,6
manû ,imannu,3
manû ,ŠIDnuu,5
manû ,amnaa,4
paṭīru,GI.DU₈MEŠ,9
paṭīru,GI.DUH,6
šamaššammū,ŠE.GEŠ.I₃,10
šamaššammū,ŠE.GIŠ(MA).I₃,13
šamaššammū,ŠE.I₃.GIŠ,10
Aššur-bani-apli,{m}aššurDU₃A,14
Aššur-bani-apli,{m}AŠDU₃A,15
Aššur-bani-apli,AN.ŠAR₂DU₃A,14
Aššur-bani-apli,{m}{d}aššurDU₃A,15
Aššur-bani-apli,{m}AN.ŠAR₂DU₃IBILA,17
Aššur-bani-apli,{m}AN.ŠAR₂.DU₃.A,16
Aššur-bani-apli,AN.ŠAR₂DU₃IBILA,14
Aššur-bani-apli,{m}aššurbaanEDURU,12
Aššur-bani-apli,{m}AN.ŠAR₂DU₃.A,15
Aššur-bani-apli,{m}anšar₂DU₃IBILA,16
Aššur-bani-apli,{m}AN.ŠARDU₃.A,15
Aššur-bani-apli,{m}{d}AN.ŠAR₂DU₃A,17
Aššur-bani-apli,{m}aššurDU₃IBILA,14
Aššur-bani-apli,{d}aššurDU₃A,14
Aššur-bani-apli,{m}AN.SAR₂DU₃A,15
takālu,atkalka,5
takālu,tuukkiilma,7
takālu,taklu,1
takālu,taklu₄,2
takālu,NIR.GAL₂ka,10
takālu,itakkalkiimma,9
takālu,tatakališum,6
takālu,tak₂laku,3
takālu,taaklakuma,6
takālu,takluka,3
takālu,ittaklu,3
takālu,itkal,4
takālu,atkal,4
takālu,tuuklaat;ni,9
takālu,NIR.GAL₂.ZU,11
takālu,tikal₂,3
takālu,taatkal,4
takālu,atkalšu₂,5
takālu,tu₂kul,4
takālu,u₂takkalu,4
takālu,{m}atkalana{d}+EN,14
takālu,atkalki,5
eli,e-li-ša,4
eli,eliia,2
eli,UGUia,4
eli,UGUšu₂,6
eli,e-li,1
eli,el,1
eli,eli,0
eli,UGUMU,5
eli,e-li-ka,4
eli,UGUša₂,6
eli,elišu₂,3
eli,elini,2
eli,e-li-ia,4
eli,elika,2
eli,elišu,2
eli,elišina,4
eli,e-li-šu,4
eli,UGUšuun,7
eli,RA,3
eli,elu,1
eli,UGUšu₂un,8
eli,UGUkunu,7
eli,UGUia₅,5
eli,ellam,3
eli,UGUšu,5
eli,UGUšu₂nu,8
eli,UGUšunu,7
eli,elšu,2
eli,elišunuma,6
maškanu,MAŠ.GAN₂ša₂,11
maškanu,MAŠ₂.GANša₂,11
maškanu,MAŠ.GAN₂,8
maškanu,maškan₂,1
maškanu,KISLAHMEŠ,9
maškanu,maškani,1
maškanu,maškanu,0
maškanu,MAŠ.GAN₂šu₂,10
maškanu,maškanam,2
maškanu,MAŠGAN₂ša₂,10
maškanu,KISLAH,7
maškanu,maškan,1
maškanu,maaškanim,3
maškanu,maškanaatu₄,4
šapālu,u₂šappilma,6
šapālu,šapil,2
šapālu,išappilu,3
šapālu,išpilma,5
šapālu,KI.TAma,7
šapālu,tušappal,5
šapālu,KI.TA,6
šapālu,u₂šappi;la,6
šapālu,išpil,4
šapālu,u₂šappilu,4
šapālu,SIG,6
šapālu,lišpilma,6
šapālu,altapil,5
šapālu,uštanappal,7
šapālu,u₂šappalki,6
šapālu,tušaplaanni,8
šapālu,uštappilma,6
šapālu,assipili,6
šapālu,šuppilaaʾ,6
šapālu,ša₂pilma,4
šapālu,KITAma,6
šapālu,šapla,2
šapālu,iša₂pil,4
šapālu,u₂šappi₂lu,5
šapālu,šuppuulma,6
šapālu,išappilma,5
šapālu,išappil,4
bibbulu,U₄.NA₂.A,8
bibbulu,U₄.NU₂.AM₃,10
bibbulu,biiblu₄,3
bibbulu,U₄.NA₂.AM₃,10
bibbulu,U₄.NU₂.A,8
bibbulu,buu₄buli₃,5
qablu,qabla,1
qablu,MURU₂,5
qablu,MURUB₄šu₂,8
qablu,qa₂balka,4
qablu,qablu,0
qablu,MAŠ.SILA₃,9
qablu,MURUB₄MEŠša₂,12
qablu,qabli,1
qablu,qablišu₂,3
qablu,MURUB₄šunu,9
qablu,MURUB₄šu₂nu,10
qablu,MURUB₄MEŠšu₂,11
qablu,MURU₂.BA,8
qablu,qablam,2
qablu,qablu₄,1
qablu,MURUB₄ša₂,9
qablu,MURU₂šu₂nu,9
qablu,qabliim,3
qablu,qabalšu₂,3
qablu,MURUB₄+MINšu₂,12
qablu,MURUB₄MEŠšu₂nu,13
qablu,MURUB₄aa,8
qablu,qab₂latim₂(TUM₂),12
qablu,qabliini,4
qablu,MURUB₄MEŠ,9
qablu,qaablišu,3
qablu,qablašu₂,3
qablu,MURU₂šu₂,7
qablu,qabal,2
qablu,qabalka,3
qablu,MURUB₄MINšu₂,11
qablu,MURU₂MEŠšu₂nu,12
qablu,MURU₂ša₂,8
qablu,qabalšu,2
qablu,MUR₂MU,6
qablu,qabli₃,2
qablu,qa₂abli,3
qablu,MURUB₄ia,8
tīlu,DU₆.KU₃.GA,10
tīlu,tilu,1
tīlu,tili,2
karmu,KARme,4
karmu,karmi,1
niphu,niiphat,3
niphu,IZI.GAR,7
niphu,IZI.GARšu₂,9
niphu,nipi₂ih,4
niphu,IZI.GARMEŠ,10
niphu,niiphu,1
niphu,KURšu,4
niphu,KURša₂,6
niphu,nipiih,3
niphu,niiphišu₂,4
niphu,niiphaati,5
niphu,nipiihšu₂,4
niphu,ni₅pi₂ih,5
kallātu,kallat,2
kallātu,kallatu₄,2
kallātu,kallati,2
kallātu,kalatiia,5
elēnu,ANTAnu,4
elēnu,AN.TA,5
elēnu,elenu,1
elēnu,elanu,1
elēnu,elenuuššu₂,6
elēnu,elinuuššu₂,6
elēnu,elaan,3
elēnu,UGUnušina,7
elēnu,eleni,2
tarāku,GE₆ik,5
tarāku,GE₆.GE₆,7
tarāku,turruuk,4
tarāku,itarrakšu₂,5
tarāku,GI₆ma,6
tarāku,DUB₂,6
tarāku,taraku,1
tarāku,GI₆ik,5
tarāku,tariik,3
tarāku,turrukat₃,6
tarāku,ittariik,5
tarāku,GI₆,6
tarāku,itruku,3
tarāku,tarka,2
tarāku,turruku,3
tarāku,u₂tarraak,6
tarāku,taarkaat,5
qītu,TILit,5
qītu,qi₂it,4
qītu,qi₂ti,3
tebû,itebaaš₂šu,7
tebû,ZIa,4
tebû,ZIe,4
tebû,ZI.GAma,7
tebû,ZI,4
tebû,ZIbi,3
tebû,tebi,1
tebû,itbima,5
tebû,ZIam,4
tebû,šuutbii,6
tebû,ZIamma,6
tebû,ittene₂baaššum,11
tebû,ZI.ZIa,6
tebû,ZIu₂,4
tebû,itebunimma,7
tebû,ZIMEnimma,9
tebû,tebe₂e,3
tebû,iteebbi,4
tebû,itebu,2
tebû,tebišu₂,4
tebû,tibi,2
tebû,ZIšu₂,5
tebû,tebima,3
tebû,ZI.MEŠ,6
tebû,itbaa,4
tebû,mušatbata,8
tebû,tebuu₂,3
tebû,ZIbu,3
tebû,u₂šatbi,6
tebû,ZIMEŠ,5
tebû,lišatbi,6
tebû,litbi,4
tebû,tebuu,2
tebû,tibe₂e,4
tebû,itbi,3
tebû,tibaa,3
tebû,tebaki,3
tebû,itbuni,5
tebû,litbunimma,9
tebû,itbuu,4
tebû,tebutu₂,4
tebû,tebate,3
tebû,teteebbe₂ma,8
tebû,šuutbima,7
tebû,itbakinaši,9
tebû,ZIMEŠnimma,10
tebû,ZI.ZIbi,6
tebû,ZI.ZIšu₂,8
tebû,itebi,2
tebû,tebišu₂ma,6
tebû,tibaamma,6
tebû,tebie,2
tebû,ittenetbuu₂,8
tebû,tibe₂,3
tebû,šutebuu₂,5
tebû,iteebbuu₂,6
tebû,tebaku,3
tebû,itbuu₂,5
tebû,litbe₂ema,7
tebû,ZI.GA,5
tebû,BA.AB.ZI.ZI,11
tebû,luutbi,5
tebû,iteebba,4
tebû,ittebuni,5
tebû,etebiamma,6
tebû,ittenetbaaššum,11
tebû,tebata,3
tebû,tebaa,2
tebû,ZIME,4
tebû,ZIšuma,6
tebû,KURbi,4
tebû,ZIMEni,6
tebû,etbi,3
tebû,u₂šatba,6
tebû,ZIMEŠni,7
tebû,ZIamu,5
tebû,tebe₂e(KAL),8
tebû,itbe₂ema,6
tāmartu,IGI.DU₈.Ašu₂,11
tāmartu,IGI.LA₂šu₂,9
tāmartu,tamarti,2
tāmartu,tamaartim,4
tāmartu,IGI.DU₈.AMEŠ,12
tāmartu,tamartaki,4
tāmartu,IGI.LA₂,7
tāmartu,tamartišu₂,4
tāmartu,IGI.LA₂ša₂,10
tāmartu,IGIšu₂,7
tāmartu,IGI.LAšu₂,8
tāmartu,tamaarti,3
tāmartu,IGIša₂,7
tāmartu,IGI.DU₈šu₂,9
tāmartu,IGI.DU₈.A.šu₂,12
tāmartu,IGI.DU₈.ABI,11
tāmartu,IGI.DU₈.A.MEŠ,13
tāmartu,tamirti,3
kapādu,taaktapuud,7
kapādu,ikpuud,5
kapādu,likpid,5
kapādu,tušakpid,6
kapādu,tuuktappaad,8
kapādu,ikappudu,3
kapādu,akappudu,3
kapādu,takpudani,6
kapādu,kitpad,4
kapādu,akpuud,5
kapādu,ikpuduni,5
kapādu,iktaptapdunii,8
kapādu,likpidma,6
kapādu,iktapduma,5
kapādu,takappudu,4
kapādu,akpudu,3
kapādu,šukpudu,4
nēhtu,neehtu₄,3
nēhtu,neehti,3
nēhtu,neehtuum,4
nēhtu,ne₂ehti,4
nēhtu,neehtu₂,3
nēhtu,ne₂ehta,4
Subartu,SU.BIR₄{ki},10
Subartu,SU{ki},6
Subartu,{kur}SU.BIR₄{ki},15
Subartu,subartu₄,2
Subartu,SU.BIR₄,6
imittu,ZAGšu₂,6
imittu,15šu₂,6
imittu,A₂.ZI.DA,8
imittu,{uzu}ZAG,8
imittu,ZAG.MU,6
imittu,ZAGšu₂nu,7
imittu,15ša₂,6
imittu,imitam,2
imittu,ZAG.DIB,7
imittu,ZA₃,6
imittu,ZAGma,6
imittu,imiti,2
imittu,imitim,2
imittu,imiittim,3
imittu,imiittam,3
imittu,ZA₃.LU,6
imittu,{uzu}ZA₃,8
imittu,ZAGMU,6
imittu,ZAGBI,6
imittu,ZA₃šu₂,6
imittu,imiitta,2
imittu,ZAGmi,6
imittu,15ia₂,5
imittu,ZAGka,6
imittu,{uzu}ZAG.UDU,12
imittu,imittašu₂,3
imittu,{uzu}ZA₃.UDU,12
imittu,ZAG.UDUšu₂nu,11
imittu,UZU.ZAG,7
imittu,ZAG.UDUMEŠšu₂nu,14
imittu,{uzu}ZAG.LU,11
imittu,ZA₃šu,5
imittu,ZAG.LU,6
šurru,u₂šar₂ru₃,5
šurru,šurruni,2
šurru,u₂šar,5
šurru,u₂šir₃,5
šurru,u₂šarru,3
šurru,šuur₂,2
šurru,u₂šarri,4
šurru,šurrata,3
šurru,šuur,2
šurru,u₂šarra,4
šurru,u₂šer₃šu,5
šurru,tušaršu₂,5
pašāru,BUR₂ME,6
pašāru,ippašir,4
pašāru,pašir,2
pašāru,napširi,4
pašāru,lippaaš₂ra,6
pašāru,BUR₂ri,5
pašāru,šuupšuri,6
pašāru,BUR₂,6
pašāru,tapašir₃,4
pašāru,BUR₂ma,6
pašāru,BUR₂ir,6
pašāru,lippaaš₂runi,7
pašāru,BUR₂ar₂,6
pašāru,u₂paas₂šarri,8
pašāru,paša₂ri,3
pašāru,lipšuranni,8
pašāru,lipaaš₂šir,7
pašāru,lippašir₃(ŠAR),10
pašāru,ittapšar,6
pašāru,napšur,4
