lemma, CV, distance
damāqu I,idammiiq,6
damāqu I,SIG₅MEŠMU,9
damāqu I,dummiiq,6
damāqu I,damaqu,3
damāqu I,mudaammiiq,8
damāqu I,SIG₅iq,8
damāqu I,damqa,4
damāqu I,SIG₅MEŠ,8
damāqu I,tušadmaaq,9
damāqu I,lidammeeq,7
damāqu I,SA₆,8
damāqu I,u₂dammi₃iq,7
damāqu I,SIG₅at,8
damāqu I,damqat,4
damāqu I,damqati,4
damāqu I,SIG₅ME,8
damāqu I,lidmi₃qa,8
damāqu I,dameeq,5
damāqu I,damiiiq,5
damāqu I,damqa₂ku,5
damāqu I,lidmi₃iq,8
damāqu I,SIG₅ka,8
damāqu I,damqatma,5
damāqu I,u₂dammiiqma,8
damāqu I,damqam,4
damāqu I,liidmiiq,8
damāqu I,u₃damiiqma,7
damāqu I,tudammaaq,7
damāqu I,mudammiqa₂at,8
damāqu I,idmiqu₂ma,6
damāqu I,mudammeeq,7
damāqu I,u₂dammaaq,7
damāqu I,u₂dammaqu,6
damāqu I,damaqi₂,4
damāqu I,tudammaqi₂,7
damāqu I,dummuqu,5
damāqu I,duummeqa,7
damāqu I,lidmeqa,7
damāqu I,dummuqa,5
damāqu I,SIG,8
damāqu I,SIG₅iqu₂ni,8
damāqu I,damqat₃,4
damāqu I,SIG₅.GA,8
damāqu I,HE₂.SA₆,8
pirištu I,pirištu₄,2
pirištu I,AD.HALšu₂,9
pirištu I,pirištu₂,2
pirištu I,pirišti,3
pirištu I,AD.HALia₂,9
pirištu I,pirišti₃,3
pirištu I,piriištum,3
pirištu I,pirištu,2
pirištu I,HALMEŠMU,9
pirištu I,adhal,9
ṭerû I,SURri,6
ṭerû I,SUR,6
ṭerû I,teṭer₅ri,5
ṭerû I,TE,6
ṭerû I,ṭeria,3
ṭerû I,teṭeerri,6
ṭerû I,teṭerri,5
ṭerû I,iṭrima,5
ṭerû I,SURre,6
kīnu I,GI.NAMEŠ,8
kīnu I,kinaati,5
kīnu I,kinu,3
kīnu I,kinutu,3
kīnu I,kinim,4
kīnu I,kinum,3
kīnu I,kinaata,5
kīnu I,kiini,5
kīnu I,keenu,4
kīnu I,kina,4
kīnu I,kiinu,4
kīnu I,kiina,5
kīnu I,kini,4
kīnu I,GI,5
kīnu I,kin,4
kīnu I,kinaat,4
kīnu I,kinuum,3
kīnu I,kinam,4
kīnu I,kiinim,5
kīnu I,ZI,5
kīnu I,keena,5
kīnu I,kinuti,3
kīnu I,keeni,5
kīnu I,kinute,3
kīnu I,kitti,5
kīnu I,kinatum,5
balṭu I,baltu₄,3
balṭu I,TI.LA,7
balṭu I,{lu₂}TI,6
balṭu I,balṭu,2
balṭu I,baalṭu,3
balṭu I,balṭi₃,3
balṭu I,baltu₂,3
balṭu I,TI,6
balṭu I,balṭa,3
balṭu I,balṭu₂sunu,5
balṭu I,TI.LAti,7
balṭu I,balitta₅,5
balṭu I,balṭi₂,3
balṭu I,LU₂.TI,6
šapliš I,KI.TA,8
šapliš I,šapliš,2
šapliš I,sapliš,3
šapliš I,KITA,8
šapliš I,šapliš(KUR),5
naṭālu I,inaṭal,5
naṭālu I,inaanṭal,7
naṭālu I,IGIMEŠ,8
naṭālu I,IGIMEŠma,8
naṭālu I,inaaṭṭal,7
naṭālu I,u₂ṭu₂ul,6
naṭālu I,taṭu₂ul,5
naṭālu I,iṭṭu₂la₂,7
naṭālu I,naṭala,4
naṭālu I,inaaṭṭalu,6
naṭālu I,inaaṭṭalukama,8
naṭālu I,IGIma,8
naṭālu I,aṭṭulu,5
naṭālu I,iṭṭu₃ul,6
naṭālu I,iṭṭulu,5
naṭālu I,inaaṭṭaalšu₂,8
naṭālu I,naṭalu,3
naṭālu I,IGI.DU₈(GABA),13
naṭālu I,inaaṭṭalki,7
naṭālu I,anaṭaal,6
naṭālu I,tanaṭalma,6
naṭālu I,innaṭal,6
naṭālu I,iṭṭul,6
naṭālu I,tanaṭal,6
naṭālu I,naṭil,4
naṭālu I,aṭṭul,5
naṭālu I,šuuṭṭu₃lam,9
naṭālu I,inaṭala,5
naṭālu I,inaaṭṭala,7
naṭālu I,luṭṭul,6
naṭālu I,anaṭalu,4
naṭālu I,liiṭṭu₃ul,8
naṭālu I,IGI.DU₈MEŠšu₂,13
naṭālu I,in₆naṭal,7
naṭālu I,aṭṭula,5
naṭālu I,IGIši,8
naṭālu I,inaṭallu,5
naṭālu I,iṭṭulma,6
naṭālu I,ittaaṭṭalu,8
dâku I,GAZ,6
dâku I,tadukušuni,7
dâku I,tadak,6
dâku I,GAZak,6
dâku I,idak,5
dâku I,GAZanni,7
dâku I,GAZšu₂,6
dâku I,GAZMEŠ,6
dâku I,adak,5
dâku I,iddak,6
dâku I,GAZMEŠšu₂u₂,10
dâku I,GAZu₂,5
dâku I,ušdak,6
dâku I,GAZma,6
dâku I,daʾik,5
dâku I,aduk,5
dâku I,GAZMU,6
dâku I,diku,3
dâku I,idukma,5
dâku I,iduku,4
dâku I,GAZMEšu₂,8
dâku I,daaku,4
dâku I,iduk,5
dâku I,lidukši,6
dâku I,tadukannima,9
dâku I,taduku,5
dâku I,GAZMEŠšu,8
dâku I,diiku,4
dâku I,liduku,5
dâku I,GAZka,6
dâku I,GAZšu₂ma,7
dâku I,taduk,5
dâku I,idukkaama,7
dâku I,UŠ₂,6
dâku I,dakišu₂,5
dâku I,tadaak,6
dâku I,iduukma,6
dâku I,GAZannima,9
dâku I,idaakka,6
dâku I,lidukkama,7
dâku I,idukanni,6
dâku I,idukku,5
kepû I,kepat,3
kepû I,kepaa,3
kepû I,kapi₂a,4
kepû I,kapi₂,4
kepû I,kepaama,4
kepû I,kepi,3
kepû I,kapi,4
kepû I,šutakpima,8
kepû I,kapuu₂,4
napāšu I,inapuuš,5
napāšu I,munapiš,6
napāšu I,napaaš,5
napāšu I,napaaš₂,5
napāšu I,nuuppušat,7
napāšu I,munap(AB)piš,9
napāšu I,napaše,4
napāšu I,uttappaaš,8
napāšu I,inappuuš,5
napāšu I,u₂napišma,6
edēdu I,SIG,7
edēdu I,eddeet,4
edēdu I,eddeed,4
edēdu I,edda,4
edēdu I,eddi,4
edēdu I,eddama,4
edēdu I,eduudma,5
edēdu I,udduud,4
edēdu I,ededu,3
edēdu I,edeed,5
tarāṣu I,turuuṣ,5
tarāṣu I,tarṣatu₄,5
tarāṣu I,itarraaṣ,6
tarāṣu I,NIRaṣ,7
tarāṣu I,taraṣu,3
tarāṣu I,LA₂ma,8
tarāṣu I,itarraṣu₂,5
tarāṣu I,tarṣu₂,3
tarāṣu I,LA₂aṣ,7
tarāṣu I,LA₂at,8
tarāṣu I,tatarraaṣ,7
tarāṣu I,LALaṣ,7
tarāṣu I,ittarraṣu,6
tarāṣu I,itarraaṣma,7
tarāṣu I,LALṣu,6
tarāṣu I,šuutruṣu,7
tarāṣu I,ataruṣa,5
tarāṣu I,tarṣa,4
tarāṣu I,šuutriṣa,8
tarāṣu I,itarraaṣ₂,6
tarāṣu I,tarṣaatma,6
tarāṣu I,LA₂,8
tarāṣu I,litruuṣ,7
tarāṣu I,turuṣa,5
tarāṣu I,turruṣa,5
maṣṣartu I,EN.NUNia₂,10
maṣṣartu I,EN.NUN.MURU₂.BA,15
maṣṣartu I,EN.NUN.MURU₂,12
maṣṣartu I,EN.NUNka,10
maṣṣartu I,maaṣṣarta,4
maṣṣartu I,EN.NUNMEŠ,10
maṣṣartu I,EN.NUN(U₂),10
maṣṣartu I,EN.NUNia,10
maṣṣartu I,EN.NU.UN,10
maṣṣartu I,maṣartu,3
maṣṣartu I,EN.NUNti,9
maṣṣartu I,maṣaartiia,4
maṣṣartu I,EN.NUNMEŠka,11
maṣṣartu I,EN.NU,10
maṣṣartu I,maṣarti,4
qatānu I,SIGMEŠ,8
qatānu I,SIG,8
itû I,itaa,3
itû I,US₂.SA.DU,9
itû I,ZAGa,5
itû I,itaat,3
itû I,itaaat,4
itû I,itateia,5
itû I,itee,3
itû I,itukka,4
itû I,etee,4
itû I,ituu₂,3
itû I,itatuša₂,6
itû I,US₂.SA.GUB,10
itû I,itatiša,5
itû I,ZAGšu₂,6
itû I,itaka,3
itû I,itatišu₂,6
Guti I,gutii{ki},6
Guti I,guti{ki},5
Guti I,guti,3
Guti I,GU{ki},5
Delebat I,{mul}delebat,8
kapāṣu II,kapṣaatma,6
kapāṣu II,kapi₂iṣ,6
kapāṣu II,ikpi₂iṣma,8
kapāṣu II,kapsat,6
kapāṣu II,kuuppuṣa,7
kapāṣu II,kabiiṣ,7
aru I,PAMEŠ,5
aru I,aru,2
aru I,{giš}PA,7
aru I,GI.PA.UR₂,9
aru I,arii,3
aru I,PAMEŠšu₂,8
aru I,PA.MEŠšu₂,9
aru I,{giš}PA.GIŠIMMAR,15
aru I,{u₂}PA,6
māhiru I,mahira,4
māhiru I,mahiri,4
māhiru I,GARA.RI,7
māhiru I,mahiru,3
māhiru I,mahirat,4
māhiru I,mahiraam,4
kittu I,kitu₄,3
kittu I,NIG₂.GI.NA,9
kittu I,kitte,3
kittu I,kitti,3
kittu I,kiittu₄,3
kittu I,kiittim,4
kittu I,kittu₄,2
kittu I,kitta₅,3
kittu I,kinaatu₂,5
kittu I,kitta,3
kittu I,kittu,2
kittu I,kinnaaati,7
kittu I,ki(DI)naati,9
kittu I,kinate,5
kittu I,kittišu₂,4
kittu I,kit(E₂)te,6
kittu I,GI.NA,7
kittu I,kittim,3
kittu I,{d}kitte,6
kittu I,kettu₂,3
kittu I,kittika,3
kittu I,kinaati,5
kittu I,kitti₃,3
kittu I,kinatiim,5
kittu I,kiittu,3
karû II,ikru,6
karû II,LUGUD₂.DAat,11
karû II,iktaraa,6
karû II,LUGUD₂.DAMEŠ,12
karû II,iktanerru,7
karû II,LUGUD₂MEŠ,9
karû II,ikturu,7
karû II,LUGUD₂ME,8
karû II,keraat,5
karû II,mukarruu,6
karû II,takturu,6
karû II,ittakru,7
karû II,ikruni,6
karû II,LUGUD₂MEŠma,11
karû II,LUGUD.DAat,10
karû II,likarrima,6
libbānu I,liibbanuuššu₂,7
kīdānu I,kidanu,4
kīdānu I,kidianu,5
gamlu I,GAM₃,7
gamlu I,{mul}ZUBI,7
gamlu I,gamlimia,4
gamlu I,{giš}gamlu₄,7
gamlu I,gamlimma,4
gamlu I,{giš}gamil,9
šaplānu I,KITAnu,7
šaplānu I,KI.TA,9
šaplānu I,šaplaan,5
šaplānu I,šaplanu,3
šaplānu I,šaaplanu,4
šaplānu I,šaplana,4
šaplānu I,KI.TAnušina,9
ištēniš I,DIŠniš,6
ištēniš I,1niš,6
ištēniš I,TEŠ₂BI,8
ištēniš I,UR.BI,8
ištēniš I,TEŠ₂.BI,8
ištēniš I,1{niš},6
ištēniš I,DIŠnis,7
ištēniš I,išteniiš,4
ištēniš I,ištiniiš,4
ištēniš I,ilteniš,4
eliš I,AN.TA,6
eliš I,eliš,2
eliš I,ANTA,6
eliš I,eliiš,3
eliš I,AN.TAma,7
kihullû I,kihul,4
kihullû I,kihulee,4
kihullû I,KI.HULe,9
kihullû I,KI.HULšu₂,9
murṣu I,GIG,7
murṣu I,GIGia,7
murṣu I,murṣu,2
murṣu I,muruuṣ,3
murṣu I,muurṣu,3
murṣu I,murṣi,3
murṣu I,GIGsu,6
murṣu I,GIGšu₂,6
murṣu I,muruussu,4
murṣu I,TU.RA,7
murṣu I,GIGBI,6
murṣu I,GIGMU,7
murṣu I,GIGka,7
murṣu I,TUBI,6
murṣu I,murṣišu,3
murṣu I,murṣa,3
murṣu I,GIGšu,6
murṣu I,GIGia₂,7
šinīšu I,šinišu,3
zâzu I,u₂zaizu,6
zâzu I,BARMEŠ,6
zâzu I,izuzu,4
zâzu I,izazi,5
zâzu I,zaazu,4
zâzu I,BAR,6
zâzu I,BARma,6
zâzu I,tazaazma,7
zâzu I,izuzuʾu,4
zâzu I,tuzazma,6
zâzu I,izuuzzu,6
zâzu I,izuzašu₂,6
zâzu I,izizu,4
zâzu I,ziiz,5
zâzu I,izuuz,4
zâzu I,izazu,4
zâzu I,BARME,6
zâzu I,muzaaʾiztu₄,9
zâzu I,tazazu,5
zâzu I,u₂zaʾiz,6
zâzu I,izuzuu₂,4
qablu II,qablu,3
qablu II,qabli,4
qablu II,MURUB₄,8
qablu II,qablam,4
qablu II,qablu₄,3
qablu II,qabliim,4
qablu II,qabalšu₂,5
qablu II,qabal,5
qablu II,qabalka,5
qablu II,qabalšu,5
qablu II,qabli₃,4
alpu I,GU₄,6
alpu I,GU₄MEŠ,6
alpu I,GUD,6
alpu I,GU₄.HI.A,7
alpu I,alpi,3
alpu I,alpi₂,3
alpu I,GU₄.ME,6
alpu I,GUDMEŠ,6
alpu I,GU₄ME,6
alpu I,GU₄HI.A,7
alpu I,GU₄HI.Ašu,9
alpu I,alap,4
alpu I,GU₄.MEŠ,7
alpu I,alpuu₂,2
alpu I,GU₄ia,6
alpu I,alpu,2
alpu I,alpaam,3
alpu I,GU₄{hia}ia,10
alpu I,GU₄MEŠka,8
alpu I,alpuum,2
immeru I,UDU.NITA,8
immeru I,UDU.NITA₂,9
immeru I,UDU,8
immeru I,immeru,2
immeru I,UDU.NITA₂MEŠ,12
immeru I,immer,3
immeru I,UDU{hi.a},9
immeru I,imme₂raam,4
immeru I,UDU.HI.A,8
immeru I,immeriim,3
immeru I,UDUMEŠ,8
immeru I,immeri,3
immeru I,immari,4
immeru I,UDU.NITA₃MEŠ,12
immeru I,UDU.NITA₂.MEŠ,13
immeru I,UDU.NITAH₂,10
immeru I,UDUšu₂,7
dannu I,dannu,2
dannu I,dannutu₂,3
dannu I,KALAG.GA,8
dannu I,danni,3
dannu I,dannutu₄,3
dannu I,daannutu,3
dannu I,danna,3
dannu I,KALti,7
dannu I,dannaat,3
dannu I,dannuti,2
dannu I,dannatu₄,4
dannu I,daanni,4
dannu I,KAL.GA,7
dannu I,KALA.GA,7
dannu I,danat,4
dannu I,KALAGma,7
dannu I,daan,4
dannu I,KALA.GAMEŠ,10
dannu I,dan(E)ni,5
dannu I,dannatunu,4
dannu I,dannat₂,3
dannu I,daannuu₂,3
dannu I,dannati,3
dannu I,daannam,4
dannu I,danatiim,5
dannu I,dannatu₂,4
dannu I,KALAMEŠ,7
#NAME?,šu₂,6
#NAME?,ka,6
#NAME?,su,6
#NAME?,ar₂kiia₂,8
#NAME?,KI.MINma,7
#NAME?,BITqi₂šu₂,9
#NAME?,GUB₃šu₂,7
#NAME?,KURsu,6
#NAME?,U₄MEŠšu₂,7
#NAME?,kunu,6
#NAME?,piikunu,7
#NAME?,IGIMEŠšu₂,7
#NAME?,UGUšu₂,6
#NAME?,ṣu₂uhrikunuu₂,13
#NAME?,UGUša₂,6
#NAME?,IGI.MEŠšu₂,8
#NAME?,UŠ₂ma,6
#NAME?,MU.BI,6
#NAME?,ZA₃MU,5
hašû II,MURšu₂,7
hašû II,MURMEŠ,7
hašû II,{uzu}MUR,8
hašû II,MURMEŠšu₂,9
hašû II,hašee,4
hašû II,hašiim,4
hašû II,hašuu₂,4
hašû II,{uzu}MURMEŠ,11
hašû II,HARšu₂,7
zikru I,zikiršu₂,4
zikru I,zikri,3
zikru I,ziikri,4
zikru I,zikirka,4
zikru I,zikiršu,4
zikru I,zikru,2
zikru I,zikir₃,4
zikru I,zikirša₂,4
zikru I,siqrišu₂,6
zikru I,siqri,5
zikru I,zikrušu₂,3
zikru I,zikruu₂a,3
zikru I,zikiršunu,4
zikru I,siqriia,5
zikru I,siqirka,6
zikru I,zikrišu₂,4
zikru I,si₃qaršu,7
zikru I,si₃qar,6
zikru I,zikirki,4
danānu I,KALAG,8
danānu I,danana,4
danānu I,u₂dannin,6
danānu I,idannina,5
danānu I,KALAGan,8
danānu I,danani,4
danānu I,dananiki,4
danānu I,dannani,4
danānu I,dananini,4
danānu I,u₂dannina,6
danānu I,KALan,7
rēšu I,SAG,6
rēšu I,SAG(KA),7
rēšu I,reeš,5
rēšu I,rešaam,4
rēšu I,rešišu₂,5
rēšu I,SAGMEŠšu₂,8
rēšu I,reša₂ašu₂,7
rēšu I,SAGsu,6
rēšu I,reša₂šu₂,6
rēšu I,reešsu,5
rēšu I,SAGMU,6
rēšu I,SAGka,6
rēšu I,SAGšu₂,5
rēšu I,reeeš,5
rēšu I,reeši,5
rēšu I,SAGsa₃,6
rēšu I,SAGšu₂nu,6
rēšu I,rešika,4
rēšu I,reši,4
rēšu I,reeška,5
rēšu I,reša₂ašu,6
rēšu I,reešu,4
rēšu I,reessu,5
rēšu I,rešaaa,4
rēšu I,reša₂aka,6
rēšu I,{m}SAG,6
rēšu I,reška,4
rēšu I,{lu₂}SAG,8
rēšu I,SAG.ARAD,8
rēšu I,SAGki,6
rēšu I,rešiia,4
rēšu I,rešišu,4
rēšu I,SAGMEŠ,6
rēšu I,SAG.URDU,8
rēšu I,SAG@v,6
rēšu I,rešimma,5
rēšu I,rešaašu,5
rēšu I,reešešu₂,6
rēšu I,reešu₂,4
rēšu I,SAGia,6
rēšu I,SAGsuun,6
rēšu I,rešiša,4
rēšu I,rees₂su,6
rēšu I,reš,4
rēšu I,reešeeti,6
rēšu I,SAGšišu₂,7
rēšu I,rešeeti,5
rēšu I,SAGša,6
lulû II,KU₃.KAM₂,8
lulû II,KUG.GAN,7
lulû II,KU₃.GAN,7
lulû II,{na₄}KUG.GAN,12
lulû II,{na₄}lulutu,9
lulû II,lulee,4
abnu I,NA₄,6
abnu I,abna,3
abnu I,NA₄ME,6
abnu I,ŠEŠ(NA₄)MEŠ,11
abnu I,abni,3
abnu I,abnu,2
abnu I,NA₄.MEŠ,7
abnu I,NA₄MEŠša₂,9
abnu I,abnim,3
abnu I,abaan,4
pašāšu I,ŠEŠ₂su,7
pašāšu I,ŠEŠ₂,8
pašāšu I,tapaša₂aš₂ma,8
pašāšu I,EŠaš,7
pašāšu I,EŠ.MEŠ,8
pašāšu I,ŠEŠ₂suma,7
pašāšu I,ŠEŠ₂MEŠ,8
pašāšu I,ŠEŠ₂MEŠma,9
pašāšu I,ŠEŠ₂ma,8
pašāšu I,ŠEŠ₂MEŠsu,9
pašāšu I,ŠEŠ₂MEŠsuma,10
pašāšu I,EŠMEŠ,8
pašāšu I,ŠEŠ₂aš,8
pašāšu I,EŠMEŠsuma,8
pašāšu I,EŠsu,7
pašāšu I,ŠEŠ₂.ŠEŠ₂suma,12
pašāšu I,paša₂šu₂,4
pašāšu I,ŠEŠ₂.MEŠsuma,11
pašāšu I,tapaša₂aš₂,7
pašāšu I,EŠMEŠma,8
pašāšu I,ŠEŠ₂.MEŠma,10
pašāšu I,EŠ.MEŠma,8
pašāšu I,ipšuuš,6
pašāšu I,ipšuušma,7
pašāšu I,puušša₂anni,9
pašāšu I,ŠEŠ₂aš₂,8
pašāšu I,ippaša₂aš,7
pašāšu I,lipšuuš,6
pašāšu I,tapaaš₂ša₂aš,8
pašāšu I,ipšuussuma,8
pašāšu I,appašiški,6
pašāšu I,apšuuš,5
Nabu I,{d}AG,6
Nabu I,{d}PA,6
Nabu I,{d}UR,6
Nabu I,{d}nabium,7
Nabu I,{d}MUATI,7
Nabu I,{d}NA₃,6
Nabu I,{d}AK,6
Nabu I,{m}{d}+AGUG₇DINiṭ,16
Nabu I,{m.d}AGmutirgimilli,18
Nabu I,{d}{d}+AG,9
Nabu I,{d}+NA₃,7
Nabu I,{m}{d}+AGKAR,12
Nabu I,{d}MU.DU₁₀.GA.SA₄.A,19
Nabu I,{d}+AK,6
Nabu I,{m}PA,6
Nabu I,{d}AGum,7
Tašmetu I,{d}tašmetum,6
Tašmetu I,{d}tašmetu₄.KAM@v,11
Tašmetu I,{d}NIGIDA.MINmet,15
Tašmetu I,{d}LAL₂,9
Tašmetu I,{d}LAL₂tu,9
Tašmetu I,{d}BAB.NUN(NI),13
Tašmetu I,{d}KURNUN,9
Tašmetu I,{d}taš₂metu₄,7
nisqu I,niisqi₂,4
āliku I,aliktu₂,4
āliku I,alikiim,4
āliku I,aliik,5
āliku I,DUta₅,7
āliku I,DUtu₂,6
āliku I,aliki,4
āliku I,DU,7
āliku I,GIN,7
āliku I,alikat₃,4
āliku I,DUMEŠ,7
āliku I,alikam₂,4
āliku I,alikati,4
mimma I,miimma,3
mimma I,mimma(GIŠ),4
mimma I,mima,3
mimma I,NIG₂.NAM,8
mimma I,mim+ma,3
mimma I,mim₃ma,3
mimma I,mimmašu₂,3
mimma I,mimmami,2
šipru I,šipirka,4
šipru I,šiipriim,4
šipru I,šipir,4
šipru I,KINšu₂,6
šipru I,KIN,7
šipru I,šiipraam,4
šipru I,šipriMEŠ,4
šipru I,šipri,3
šipru I,šipriia,3
šipru I,šiprišu₂,4
šipru I,šipirša₂,4
šipru I,šipriša₂,4
šipru I,šiipru,3
šipru I,šiipra,4
šipru I,šiipri,4
šipru I,šipiršu₂nu,5
šipru I,šiiprum,3
šipru I,šipiršu₂,4
šipru I,šipi₂irka,6
šipru I,šiiprika,4
šipru I,šiipri;ka,5
šipru I,siipri₂,5
šipru I,šiipratum,5
šipru I,sipirMEŠ,5
šipru I,šipi₂irša,6
tikpu I,GUN₃.A,7
tikpu I,GUN₃MEŠša₂,10
tikpu I,tiikpi₂,4
tikpu I,GUN₃MEŠšu₂,10
tikpu I,GUN₃MEša₂,9
tikpu I,tiikpi,4
tikpu I,GUN₃.MEŠša₂,11
santakku I,saantakku,3
santakku I,saattakki,5
santakku I,{d}saantakku,6
neqelpû I,neqelpii,3
neqelpû I,iqqe₂leppuu₂,8
zunnu I,ŠEG₃,7
zunnu I,ŠEG₃ME,7
zunnu I,ŠEG₃MEŠ,7
zunnu I,zuunna,4
zunnu I,{im}ŠEG₃,8
zunnu I,zuunnu,3
zunnu I,{tum₉}ŠEG₃MEŠ,12
zunnu I,AM₃,7
zunnu I,ŠEG₃nu,6
zunnu I,zuunnakunu,5
zunnu I,ŠEG₃MEŠšu₂,10
zunnu I,IM.ŠEG₃MEŠ,10
zunnu I,zuunni,4
zunnu I,zuunnašu,4
zunnu I,zuunnašu₂,5
zunnu I,AM₃MEŠ,7
zunnu I,{tum₉}ŠEG₃,9
zunnu I,ŠEG₃.ME,7
zunnu I,ŠEG₃MEšu₂,9
zunnu I,ŠEG₃.MEŠ,8
zunnu I,{im}ŠEG₃MEŠ,11
ezēbu I,TAK₄MEŠšu₂,10
ezēbu I,TAG₄MEŠma,9
ezēbu I,ezib,4
ezēbu I,ezima,5
ezēbu I,TAG₄MEŠšu₂,10
ezēbu I,TAG₄šu₂,7
ezēbu I,tušezibi,7
ezēbu I,TAK₄ma,7
ezēbu I,{m}mušezibu,9
ezēbu I,TAG₄su,7
ezēbu I,TAG₄ib,7
ezēbu I,TAG₄MEŠšima,11
ezēbu I,šuzibiinni,8
ezēbu I,izziib,6
ezēbu I,TAK₄,7
ezēbu I,šuzubišu₂,7
ezēbu I,TAK₄ka,7
ezēbu I,IB₂.TAK₄ME,10
ezēbu I,TAG₄ši,7
ezēbu I,TAG₄MEŠ,7
ezēbu I,izzibaakka,8
ezēbu I,izzibu,5
ezēbu I,TAK₄ib,7
ezēbu I,TAG₄MEŠši,9
ezēbu I,ezibakum,5
ezēbu I,te₂zibaam(KUM),11
ezēbu I,šuzubu,5
ezēbu I,TAK₄et,7
ezēbu I,TAG₄MEšu₂,9
ezēbu I,ezibu,3
ezēbu I,eziib,5
ezēbu I,TAK₄MEŠ,7
ezēbu I,izibu,4
ezēbu I,TAK₄šu₂,7
ezēbu I,izzibšu,6
ezēbu I,tezib,5
ezēbu I,KAR,7
ezēbu I,šuzibaannima,10
ezēbu I,te₂zibaam,6
ezēbu I,iizziib,7
ezēbu I,tezibani,5
ezēbu I,TAG₄šu₂ma,8
ezēbu I,ite₉ezbu;niim,10
ezēbu I,ezebi,4
ezēbu I,u₂šezib,7
ezēbu I,TAKA₄MEŠši,10
ezēbu I,ezuub,4
ezēbu I,teezzib,7
ezēbu I,ezebu,3
ezēbu I,šuzuba,6
ezēbu I,ezzibšu₂,5
ezēbu I,izib,5
ezēbu I,izibšu,5
ezēbu I,izibaam,5
ezēbu I,TAK₄it,7
ezēbu I,mušezib,7
ezēbu I,lišezibuka,6
ezēbu I,šuzubi,6
ezēbu I,šuzuubbu,7
ezēbu I,TAG₄MEŠni,9
ezēbu I,eziba,4
ezēbu I,TAKA₄MEŠšu₂,11
ezēbu I,tezibma,5
ezēbu I,izibši,5
ezēbu I,TAK₄šu₂ma,8
ezēbu I,ušteezzeb,9
ezēbu I,TAK₄MEŠši,9
šanû II,MINe,7
šanû II,2i,7
šanû II,ša₂MANma,6
šanû II,MANMEŠma,8
šanû II,ša₂nimma,5
šanû II,MAN(EŠ)ma,9
šanû II,ša₂namma,5
šanû II,MANtimma,8
šanû II,MINu,7
šanû II,ša₂naat,5
šanû II,MINšu,7
šanû II,ša₂ni,5
šanû II,ša₂nitu₂ma,7
šanû II,MANti,7
šanû II,ša₂ne₂e,5
šanû II,šanimma,4
šanû II,MANtamma,8
šanû II,MIN,6
šanû II,šanama,4
šanû II,ša₂nitam,5
šanû II,ša₂nutima,6
šanû II,MIN₃ma,7
nakkaptu I,SAG.KIšu₂,9
nakkaptu I,SAG.KIMEŠšu₂,12
nakkaptu I,SAG.KIMINšu₂,12
nakkaptu I,nakkapti,3
nakkaptu I,SAG.KIša₂,10
nakkaptu I,nakapti,4
nakkaptu I,SAGKIMEŠšu₂,11
nakkaptu I,SAG.KI.MEŠšu₂nu,14
nakkaptu I,nakkaptišu₂,4
nakkaptu I,SAG.KIMEšu₂,11
nakkaptu I,SAG.KIia,10
nakkaptu I,SAG.KI.MEŠšu₂,13
nakkaptu I,SAG.KIMEŠšu,11
nakkaptu I,{na₄}SAG.KI,8
nakkaptu I,SAG.KIšu,9
rūšu I,rušaam,4
rūšu I,ruušša,5
šanû I,MANnu,6
šanû I,ša₂nuu₂,4
šanû I,MANu₂,6
šanû I,šanuum,3
šanû I,ša₂nutu₂,5
šanû I,MINu₂,6
šanû I,ša₂nii,4
šanû I,MIN₃u₂,6
šanû I,2{+i},6
šanû I,ša₂nitu₂,5
šanû I,ša₂niti,4
šanû I,šaniim,3
šanû I,MANtu₄,6
šanû I,2i,6
šanû I,MINi,6
šanû I,2.KAM.MA,8
šanû I,šanitum,4
šanû I,šanii,3
šanû I,2.KAM,6
šanû I,ša₂namma,5
šanû I,ša₂nam,4
šanû I,{lu₂}2i,7
šanû I,2u₂,6
šanû I,20u₂,6
šanû I,ša₂ne₂e,4
šanû I,2.KAM@v,7
šanû I,šanamma,4
šanû I,MINma,6
šanû I,ša₂numma,5
šanû I,ša₂nuu₂tu₂,7
ummu II,AMAMEŠ,7
ummu II,ummu,3
ummu II,KUM₂.KUM₂,9
ummu II,AMA.MEŠ,7
ummu II,KUM₂MEŠ,7
ummu II,ummi,4
ummu II,ummat,4
ummu II,NE,7
ummu II,KUM₂šu₂,7
ummu II,E₂MEŠ,7
ummu II,umma,4
ummu II,ummati,4
ummu II,ummatu₄,4
ummu II,ummatu,4
sâku I,SUD₂,6
sâku I,tasaak,6
sâku I,tuzak,6
sâku I,tasak₃ma,6
sâku I,SUD₂ma,6
sâku I,tusak₆,6
lêmu I,ilem,5
lêmu I,laaʾimi,6
hīlu I,{u₂}ILLU,8
hīlu I,{u₂}hiil,8
hīlu I,hili,4
hīlu I,{šim}ILLU,8
hīlu I,hilu,3
abukkatu I,LI.TAR,10
abukkatu I,LI.DUR,10
abukkatu I,{u₂}abuukkata₅,8
abukkatu I,{giš}abukatu₂,8
abukkatu I,abukati,4
kūṣu I,kuuṣṣi,5
kūṣu I,EN.TE.NA,8
kūṣu I,kuṣi,4
kūṣu I,kuuṣ,4
kūṣu I,kuuṣṣu,5
kūṣu I,SED,6
kūṣu I,kuṣ₂ṣi,4
